Id,log2FoldChange.minusSICOvsAll
OG6176,
OG6177,
OG6178,0.0
OG6179,0.866
OG618,-0.153
OG6180,
OG6181,0.797
OG6182,0.0
OG6183,
OG6184,0.0
OG6185,
OG6186,
OG6187,
OG6188,
OG6189,
OG619,-0.95
OG6190,
OG6191,
OG6192,
OG6193,
OG6194,1.761
OG6195,
OG6196,-2.58
OG6197,
OG6198,-3.5610000000000004
OG6199,1.206
OG62,-4.466
OG620,0.875
OG6200,
OG6201,
OG6202,2.593
OG6203,
OG6204,-0.165
OG6205,0.797
OG6206,
OG6207,
OG6208,-1.127
OG6209,0.0
OG621,0.48
OG6210,
OG6211,
OG6212,-1.127
OG6213,
OG6214,-1.127
OG6215,-1.669
OG6216,-2.7680000000000002
OG6217,-1.694
OG6218,1.44
OG6219,0.816
OG622,-0.41100000000000003
OG6220,0.397
OG6221,0.374
OG6222,0.591
OG6223,1.249
OG6224,0.23199999999999998
OG6225,-1.909
OG6226,-1.85
OG6227,-2.68
OG6228,1.053
OG6229,-3.0469999999999997
OG623,-0.578
OG6230,0.0
OG6231,0.0
OG6232,0.9590000000000001
OG6233,0.541
OG6234,0.527
OG6235,0.506
OG6236,0.701
OG6237,1.189
OG6238,-2.531
OG6239,-1.178
OG624,-0.6409999999999999
OG6240,0.321
OG6241,-0.862
OG6242,-1.14
OG6243,-4.155
OG6244,
OG6245,0.0
OG6246,-0.298
OG6247,-1.127
OG6248,1.4969999999999999
OG6249,-0.622
OG625,0.069
OG6250,-0.127
OG6251,0.325
OG6252,0.8640000000000001
OG6253,-1.791
OG6254,-3.572
OG6255,0.348
OG6256,-0.9159999999999999
OG6257,0.344
OG6258,-0.9359999999999999
OG6259,0.0
OG626,-0.083
OG6260,-0.7929999999999999
OG6261,0.353
OG6262,-0.573
OG6263,-0.11199999999999999
OG6264,-0.124
OG6265,0.23
OG6266,-0.597
OG6267,-1.215
OG6268,0.0
OG6269,-0.165
OG627,0.435
OG6270,-1.389
OG6271,-0.19899999999999998
OG6272,-0.29100000000000004
OG6273,-0.415
OG6274,-0.526
OG6275,
OG6276,0.39899999999999997
OG6277,0.071
OG6278,-0.6679999999999999
OG6279,-3.085
OG628,0.193
OG6280,-1.298
OG6281,-3.0460000000000003
OG6282,0.0
OG6283,-1.127
OG6284,-0.20600000000000002
OG6285,-2.275
OG6286,0.845
OG6287,-1.516
OG6288,1.61
OG6289,-0.221
OG629,-0.153
OG6290,-2.169
OG6291,-1.954
OG6292,0.001
OG6293,0.43799999999999994
OG6294,0.721
OG6295,0.555
OG6296,0.41100000000000003
OG6297,0.632
OG6298,0.294
OG6299,-1.661
OG63,0.0
OG630,0.266
OG6300,0.314
OG6301,0.4
OG6302,0.581
OG6303,0.11900000000000001
OG6304,0.515
OG6305,-0.602
OG6306,-0.366
OG6307,-0.523
OG6308,-0.654
OG6309,-0.485
OG631,-0.075
OG6310,0.426
OG6311,0.33899999999999997
OG6312,0.16399999999999998
OG6313,-0.165
OG6314,0.0
OG6315,0.027000000000000003
OG6316,-0.285
OG6317,0.066
OG6318,0.638
OG6319,-0.298
OG632,-0.04
OG6320,-1.537
OG6321,-0.441
OG6322,0.151
OG6323,-0.146
OG6324,0.637
OG6325,1.242
OG6326,0.48200000000000004
OG6327,1.117
OG6328,-1.945
OG6329,0.301
OG633,-0.034
OG6330,-0.997
OG6331,0.561
OG6332,0.39899999999999997
OG6333,-1.127
OG6334,-2.17
OG6335,0.816
OG6336,-0.446
OG6337,0.044000000000000004
OG6338,0.595
OG6339,1.5230000000000001
OG634,0.733
OG6340,-0.045
OG6341,0.516
OG6342,0.992
OG6343,-0.165
OG6344,-3.487
OG6345,-3.4189999999999996
OG6346,-0.21899999999999997
OG6347,-4.048
OG6348,
OG6349,
OG635,0.209
OG6350,
OG6351,
OG6352,
OG6353,
OG6354,
OG6355,
OG6356,
OG6357,
OG6358,-0.316
OG6359,-1.016
OG636,0.722
OG6360,-0.28
OG6361,-0.392
OG6362,0.149
OG6363,-0.136
OG6364,-0.102
OG6365,-1.706
OG6366,-0.38
OG6367,-0.17800000000000002
OG6368,-0.639
OG6369,0.047
OG637,0.358
OG6370,-0.188
OG6371,-0.078
OG6372,-0.23199999999999998
OG6373,-0.449
OG6374,
OG6375,
OG6376,
OG6377,
OG6378,
OG6379,-2.622
OG638,0.584
OG6380,1.7480000000000002
OG6381,
OG6382,
OG6383,
OG6384,
OG6385,
OG6386,
OG6387,
OG6388,
OG6389,
OG639,0.321
OG6390,
OG6391,
OG6392,
OG6393,
OG6394,
OG6395,
OG6396,
OG6397,
OG6398,
OG6399,0.0
OG64,-0.815
OG640,0.773
OG6400,-0.17300000000000001
OG6401,
OG6402,
OG6403,
OG6404,1.186
OG6405,
OG6406,
OG6407,
OG6408,-2.0380000000000003
OG6409,
OG641,0.5710000000000001
OG6410,
OG6411,
OG6412,
OG6413,-2.458
OG6414,-1.9080000000000001
OG6415,
OG6416,
OG6417,0.0
OG6418,
OG6419,
OG642,0.185
OG6420,-1.127
OG6421,0.0
OG6422,
OG6423,
OG6424,0.0
OG6425,-0.22
OG6426,
OG6427,
OG6428,
OG6429,0.0
OG643,0.10400000000000001
OG6430,0.0
OG6431,0.0
OG6432,-6.5360000000000005
OG6433,-6.729
OG6434,-2.9130000000000003
OG6435,-0.165
OG6436,0.688
OG6437,-0.9740000000000001
OG6438,
OG6439,
OG644,0.23399999999999999
OG6440,-1.518
OG6441,-2.34
OG6442,0.0
OG6443,-4.899
OG6444,
OG6445,-1.127
OG6446,-7.331
OG6447,-6.638
OG6448,-7.1579999999999995
OG6449,-1.127
OG645,0.379
OG6450,
OG6451,
OG6452,
OG6453,
OG6454,-2.318
OG6455,-0.912
OG6456,-0.431
OG6457,-2.022
OG6458,-1.133
OG6459,-1.127
OG646,0.568
OG6460,0.966
OG6461,0.507
OG6462,-0.594
OG6463,-0.8690000000000001
OG6464,-0.504
OG6465,-0.053
OG6466,-1.2919999999999998
OG6467,-1.082
OG6468,2.289
OG6469,
OG647,0.7140000000000001
OG6470,0.0
OG6471,0.47600000000000003
OG6472,-3.159
OG6473,-0.414
OG6474,-0.929
OG6475,-1.587
OG6476,0.46299999999999997
OG6477,-0.031
OG6478,0.061
OG6479,-1.011
OG648,0.27
OG6480,-1.5
OG6481,-1.245
OG6482,-0.46799999999999997
OG6483,0.151
OG6484,-1.193
OG6485,-0.775
OG6486,-1.228
OG6487,
OG6488,-1.127
OG6489,-0.5529999999999999
OG649,-1.044
OG6490,0.514
OG6491,-0.645
OG6492,1.035
OG6493,-0.47700000000000004
OG6494,0.0
OG6495,-1.127
OG6496,-3.0469999999999997
OG6497,
OG6498,0.0
OG6499,-1.125
OG65,0.0
OG650,0.8690000000000001
OG6500,0.122
OG6501,-0.425
OG6502,-0.386
OG6503,-1.8880000000000001
OG6504,-1.771
OG6505,-0.423
OG6506,-1.78
OG6507,0.968
OG6508,-3.516
OG6509,-0.41100000000000003
OG651,0.196
OG6510,-1.268
OG6511,
OG6512,-0.547
OG6513,1.3
OG6514,-0.308
OG6515,0.0
OG6516,-1.032
OG6517,0.036000000000000004
OG6518,-0.7979999999999999
OG6519,-0.581
OG652,0.737
OG6520,
OG6521,-1.127
OG6522,-0.9359999999999999
OG6523,0.45
OG6524,-1.2409999999999999
OG6525,0.124
OG6526,-0.41700000000000004
OG6527,-1.756
OG6528,-0.441
OG6529,-0.511
OG653,-0.7490000000000001
OG6530,-0.48200000000000004
OG6531,-3.673
OG6532,0.10300000000000001
OG6533,-0.136
OG6534,0.371
OG6535,-0.415
OG6536,-0.025
OG6537,
OG6538,0.797
OG6539,0.797
OG654,-0.047
OG6540,
OG6541,
OG6542,0.0
OG6543,0.0
OG6544,-1.127
OG6545,-0.354
OG6546,-0.7140000000000001
OG6547,0.0
OG6548,0.0
OG6549,
OG655,0.5660000000000001
OG6550,0.0
OG6551,-1.127
OG6552,
OG6553,
OG6554,0.0
OG6555,-3.153
OG6556,
OG6557,
OG6558,0.0
OG6559,0.797
OG656,-0.17600000000000002
OG6560,-1.052
OG6561,0.0
OG6562,0.797
OG6563,-1.127
OG6564,-1.127
OG6565,
OG6566,
OG6567,0.727
OG6568,
OG6569,
OG657,-0.122
OG6570,-0.259
OG6571,-0.542
OG6572,-1.127
OG6573,0.0
OG6574,0.797
OG6575,
OG6576,
OG6577,-0.165
OG6578,
OG6579,-1.1740000000000002
OG658,0.065
OG6580,
OG6581,
OG6582,
OG6583,
OG6584,
OG6585,-1.127
OG6586,
OG6587,
OG6588,
OG6589,
OG659,-0.29100000000000004
OG6590,
OG6591,
OG6592,-1.127
OG6593,
OG6594,-2.12
OG6595,-2.5269999999999997
OG6596,
OG6597,0.0
OG6598,
OG6599,0.0
OG66,-2.171
OG660,0.318
OG6600,-1.935
OG6601,0.0
OG6602,-2.131
OG6603,-1.127
OG6604,
OG6605,-0.934
OG6606,
OG6607,
OG6608,0.41
OG6609,
OG661,0.14
OG6610,
OG6611,
OG6612,
OG6613,
OG6614,-1.127
OG6615,
OG6616,
OG6617,-4.849
OG6618,
OG6619,0.0
OG662,-0.302
OG6620,0.929
OG6621,0.0
OG6622,0.797
OG6623,0.0
OG6624,-1.127
OG6625,
OG6626,
OG6627,-1.318
OG6628,1.125
OG6629,0.495
OG663,0.7090000000000001
OG6630,1.131
OG6631,-0.091
OG6632,0.368
OG6633,-0.297
OG6634,
OG6635,0.0
OG6636,0.855
OG6637,-1.9509999999999998
OG6638,0.18
OG6639,
OG664,0.017
OG6640,
OG6641,
OG6642,
OG6643,
OG6644,
OG6645,
OG6646,
OG6647,
OG6648,
OG6649,
OG665,0.187
OG6650,
OG6651,
OG6652,
OG6653,
OG6654,
OG6655,
OG6656,
OG6657,
OG6658,
OG6659,
OG666,-1.176
OG6660,
OG6661,
OG6662,
OG6663,
OG6664,
OG6665,
OG6666,
OG6667,
OG6668,
OG6669,
OG667,-0.28300000000000003
OG6670,
OG6671,
OG6672,
OG6673,
OG6674,
OG6675,
OG6676,
OG6677,
OG6678,
OG6679,
OG668,-0.938
OG6680,
OG6681,
OG6682,
OG6683,
OG6684,
OG6685,
OG6686,
OG6687,
OG6688,
OG6689,
OG669,-0.39399999999999996
OG6690,
OG6691,
OG6692,
OG6693,
OG6694,
OG6695,
OG6696,
OG6697,
OG6698,
OG6699,
OG67,-1.295
OG670,0.5539999999999999
OG6700,
OG6701,
OG6702,
OG6703,
OG6704,
OG6705,
OG6706,
OG6707,
OG6708,
OG6709,
OG671,0.08800000000000001
OG6710,
OG6711,
OG6712,
OG6713,
OG6714,
OG6715,
OG6716,
OG6717,
OG6718,
OG6719,
OG672,0.16899999999999998
OG6720,
OG6721,
OG6722,
OG6723,
OG6724,
OG6725,
OG6726,
OG6727,
OG6728,
OG6729,
OG673,-0.34299999999999997
OG6730,
OG6731,
OG6732,
OG6733,
OG6734,
OG6735,
OG6736,
OG6737,
OG6738,
OG6739,
OG674,-0.003
OG6740,
OG6741,
OG6742,
OG6743,
OG6744,
OG6745,
OG6746,
OG6747,
OG6748,
OG6749,
OG675,0.406
OG6750,
OG6751,
OG6752,
OG6753,
OG6754,
OG6755,
OG6756,
OG6757,
OG6758,
OG6759,
OG676,0.19899999999999998
OG6760,
OG6761,
OG6762,
OG6763,
OG6764,
OG6765,
OG6766,
OG6767,
OG6768,
OG6769,
OG677,-0.19399999999999998
OG6770,
OG6771,
OG6772,
OG6773,
OG6774,
OG6775,
OG6776,-2.046
OG6777,
OG6778,
OG6779,0.0
OG678,0.569
OG6780,0.012
OG6781,-1.127
OG6782,0.0
OG6783,0.29600000000000004
OG6784,0.797
OG6785,-0.165
OG6786,-1.127
OG6787,-6.1770000000000005
OG6788,-5.1739999999999995
OG6789,-3.609
OG679,0.504
OG6790,0.0
OG6791,
OG6792,-3.2430000000000003
OG6793,-4.527
OG6794,
OG6795,
OG6796,-5.7
OG6797,-5.649
OG6798,0.0
OG6799,-1.933
OG68,-3.5839999999999996
OG680,0.191
OG6800,
OG6801,0.0
OG6802,
OG6803,0.797
OG6804,0.0
OG6805,
OG6806,
OG6807,
OG6808,0.0
OG6809,
OG681,-0.158
OG6810,
OG6811,
OG6812,-1.127
OG6813,
OG6814,
OG6815,
OG6816,-1.008
OG6817,0.0
OG6818,-0.165
OG6819,-1.127
OG682,0.467
OG6820,0.0
OG6821,-1.127
OG6822,1.652
OG6823,0.0
OG6824,-1.127
OG6825,0.0
OG6826,-1.127
OG6827,-2.287
OG6828,-0.165
OG6829,-2.053
OG683,-0.265
OG6830,1.9680000000000002
OG6831,0.0
OG6832,0.0
OG6833,-2.176
OG6834,0.0
OG6835,0.672
OG6836,0.0
OG6837,-0.23199999999999998
OG6838,0.0
OG6839,
OG684,0.365
OG6840,-1.127
OG6841,0.797
OG6842,0.0
OG6843,-1.127
OG6844,0.0
OG6845,-2.381
OG6846,0.0
OG6847,
OG6848,1.9469999999999998
OG6849,0.0
OG685,-0.096
OG6850,0.0
OG6851,
OG6852,
OG6853,
OG6854,-1.127
OG6855,-1.127
OG6856,1.216
OG6857,-2.6180000000000003
OG6858,-1.236
OG6859,0.797
OG686,0.39399999999999996
OG6860,0.966
OG6861,0.0
OG6862,0.797
OG6863,0.797
OG6864,-1.127
OG6865,0.0
OG6866,-0.165
OG6867,-1.931
OG6868,-1.734
OG6869,0.0
OG687,0.41700000000000004
OG6870,0.0
OG6871,-1.926
OG6872,0.797
OG6873,-1.127
OG6874,-1.127
OG6875,-1.59
OG6876,-0.268
OG6877,-0.165
OG6878,
OG6879,0.0
OG688,-0.153
OG6880,-1.123
OG6881,0.0
OG6882,
OG6883,
OG6884,
OG6885,
OG6886,
OG6887,
OG6888,
OG6889,
OG689,-0.07400000000000001
OG6890,0.0
OG6891,0.532
OG6892,
OG6893,-0.152
OG6894,4.6160000000000005
OG6895,0.0
OG6896,
OG6897,0.797
OG6898,
OG6899,
OG69,-3.0610000000000004
OG690,-0.084
OG6900,
OG6901,
OG6902,
OG6903,
OG6904,
OG6905,
OG6906,
OG6907,1.057
OG6908,0.049
OG6909,
OG691,-0.004
OG6910,
OG6911,
OG6912,
OG6913,0.0
OG6914,
OG6915,-3.312
OG6916,-1.216
OG6917,
OG6918,
OG6919,
OG692,-0.091
OG6920,
OG6921,
OG6922,
OG6923,
OG6924,-1.127
OG6925,-1.611
OG6926,2.557
OG6927,-1.901
OG6928,1.653
OG6929,-1.127
OG693,0.04
OG6930,
OG6931,
OG6932,
OG6933,
OG6934,-1.127
OG6935,-0.239
OG6936,-3.798
OG6937,
OG6938,-0.044000000000000004
OG6939,0.0
OG694,0.122
OG6940,
OG6941,
OG6942,-1.127
OG6943,-1.127
OG6944,0.0
OG6945,
OG6946,-0.165
OG6947,0.183
OG6948,
OG6949,
OG695,-0.932
OG6950,0.0
OG6951,
OG6952,0.0
OG6953,
OG6954,-3.807
OG6955,0.0
OG6956,0.0
OG6957,-2.037
OG6958,-1.127
OG6959,0.0
OG696,-0.59
OG6960,
OG6961,0.0
OG6962,-1.127
OG6963,0.9890000000000001
OG6964,-0.943
OG6965,-1.127
OG6966,-0.165
OG6967,0.0
OG697,-0.5820000000000001
OG698,-0.076
OG699,-0.595
OG7,-0.958
OG70,-0.040999999999999995
OG700,-0.28600000000000003
OG701,-0.84
OG702,0.04
OG703,-0.091
OG704,-1.212
OG705,-1.5530000000000002
OG706,-0.008
OG707,0.26899999999999996
OG708,-0.08199999999999999
OG709,-0.401
OG71,-0.213
OG710,-0.44
OG711,0.18899999999999997
OG712,0.511
OG713,0.084
OG714,0.049
OG715,-0.568
OG716,0.069
OG717,-0.57
OG718,0.39
OG719,-0.971
OG72,0.0
OG720,-0.31
OG721,-0.193
OG722,-0.396
OG723,-0.405
OG724,-0.439
OG725,-0.602
OG726,-0.069
OG727,0.46399999999999997
OG728,0.151
OG729,-0.8809999999999999
OG73,-1.2770000000000001
OG730,-0.10300000000000001
OG731,-0.021
OG732,-1.069
OG733,-0.040999999999999995
OG734,-0.191
OG735,0.7759999999999999
OG736,-0.121
OG737,0.254
OG738,0.182
OG739,-0.087
OG74,0.8440000000000001
OG740,0.11199999999999999
OG741,-0.579
OG742,-1.28
OG743,0.217
OG744,-0.272
OG745,0.21100000000000002
OG746,0.057
OG747,-0.9179999999999999
OG748,-2.864
OG749,0.138
OG75,-0.018000000000000002
OG750,0.276
OG751,-0.057
OG752,-0.612
OG753,-0.365
OG754,1.261
OG755,0.11900000000000001
OG756,0.151
OG757,0.32799999999999996
OG758,-0.18
OG759,0.32799999999999996
OG76,-0.223
OG760,-0.22899999999999998
OG761,0.092
OG762,-0.013999999999999999
OG763,-0.39799999999999996
OG764,0.107
OG765,0.245
OG766,-0.515
OG767,-0.247
OG768,-3.009
OG769,0.235
OG77,1.138
OG770,-0.094
OG771,0.22699999999999998
OG772,1.198
OG773,0.7040000000000001
OG774,0.154
OG775,0.006999999999999999
OG776,0.008
OG777,-0.387
OG778,-0.531
OG779,-1.859
OG78,-0.12
OG780,0.25
OG781,-3.2460000000000004
OG782,0.813
OG783,-0.9009999999999999
OG784,0.452
OG785,-0.312
OG786,0.166
OG787,-0.5870000000000001
OG788,0.455
OG789,0.11900000000000001
OG79,-2.036
OG790,0.29
OG791,-0.013999999999999999
OG792,-0.003
OG793,-2.583
OG794,-1.061
OG795,-1.127
OG796,0.174
OG797,-0.166
OG798,0.046
OG799,-0.6859999999999999
OG8,0.57
OG80,-0.8220000000000001
OG800,-0.341
OG801,0.131
OG802,-0.10300000000000001
OG803,-2.253
OG804,-0.127
OG805,-0.07
OG806,-0.433
OG807,-0.085
OG808,-0.40700000000000003
OG809,0.225
OG81,-0.071
OG810,0.327
OG811,-0.713
OG812,0.040999999999999995
OG813,0.18
OG814,1.7109999999999999
OG815,0.14400000000000002
OG816,0.163
OG817,0.207
OG818,-0.389
OG819,0.23399999999999999
OG82,-0.222
OG820,0.21
OG821,0.172
OG822,0.478
OG823,0.515
OG824,-1.348
OG825,-0.012
OG826,0.8270000000000001
OG827,0.695
OG828,0.008
OG829,-0.023
OG83,-1.052
OG830,0.14400000000000002
OG831,0.244
OG832,1.818
OG833,0.972
OG834,-0.391
OG835,0.354
OG836,0.415
OG837,0.261
OG838,0.6579999999999999
OG839,0.0
OG84,-0.14
OG840,0.5770000000000001
OG841,-0.18
OG842,0.354
OG843,0.484
OG844,0.325
OG845,0.062
OG846,-0.018000000000000002
OG847,1.016
OG848,-0.41700000000000004
OG849,
OG85,-6.218
OG850,-5.523
OG851,0.452
OG852,-0.251
OG853,
OG854,-0.531
OG855,-1.127
OG856,0.541
OG857,-0.828
OG858,-0.263
OG859,-0.835
OG86,-2.5660000000000003
OG860,-1.3769999999999998
OG861,0.81
OG862,-0.092
OG863,0.26899999999999996
OG864,0.107
OG865,-0.737
OG866,0.40399999999999997
OG867,-0.22
OG868,-1.324
OG869,-1.127
OG87,-1.016
OG870,-0.595
OG871,0.29100000000000004
OG872,0.52
OG873,0.192
OG874,0.607
OG875,0.309
OG876,0.675
OG877,-0.166
OG878,0.7170000000000001
OG879,0.127
OG88,0.935
OG880,-0.902
OG881,-0.332
OG882,-0.19
OG883,-0.135
OG884,0.25
OG885,-0.23199999999999998
OG886,-0.14
OG887,-0.629
OG888,0.479
OG889,0.078
OG89,-1.774
OG890,0.35600000000000004
OG891,-0.121
OG892,-2.175
OG893,-0.26
OG894,-1.3159999999999998
OG895,0.267
OG896,0.086
OG897,-0.608
OG898,0.251
OG899,-0.13
OG9,-3.825
OG90,0.375
OG900,1.018
OG901,-0.635
OG902,0.537
OG903,-1.003
OG904,-1.127
OG905,-0.024
OG906,0.436
OG907,0.19899999999999998
OG908,0.147
OG909,-0.596
OG91,-1.051
OG910,-0.13
OG911,0.45
OG912,0.001
OG913,-0.5920000000000001
OG914,-0.332
OG915,-0.113
OG916,-0.07400000000000001
OG917,-0.535
OG918,-0.48
OG919,0.096
OG92,-0.33
OG920,0.040999999999999995
OG921,0.145
OG922,0.624
OG923,-0.545
OG924,0.198
OG925,0.33
OG926,0.792
OG927,-1.172
OG928,-0.114
OG929,0.187
OG93,-5.952000000000001
OG930,-0.10300000000000001
OG931,-0.203
OG932,0.065
OG933,-0.895
OG934,-0.8690000000000001
OG935,0.086
OG936,-0.49200000000000005
OG937,-3.8510000000000004
OG938,0.155
OG939,-2.005
OG94,-0.265
OG940,0.0
OG941,-1.127
OG942,0.174
OG943,-0.835
OG944,-0.12300000000000001
OG945,0.396
OG946,0.213
OG947,0.298
OG948,0.84
OG949,-0.17600000000000002
OG95,-0.049
OG950,0.42200000000000004
OG951,-0.03
OG952,-2.737
OG953,0.0
OG954,-0.17300000000000001
OG955,1.177
OG956,-1.125
OG957,0.006999999999999999
OG958,-4.832
OG959,-5.979
OG96,0.266
OG960,-3.0189999999999997
OG961,-0.314
OG962,0.8270000000000001
OG963,0.005
OG964,0.076
OG965,-0.04
OG966,0.08
OG967,-1.127
OG968,-0.35100000000000003
OG969,-0.935
OG97,-0.616
OG970,0.193
OG971,0.023
OG972,-0.024
OG973,-0.757
OG974,-0.9620000000000001
OG975,-1.127
OG976,0.0
OG977,0.502
OG978,0.6559999999999999
OG979,
OG98,-2.161
OG980,-0.585
OG981,-3.0860000000000003
OG982,-1.167
OG983,0.961
OG984,-0.10300000000000001
OG985,0.0
OG986,-0.644
OG987,-4.155
OG988,-0.036000000000000004
OG989,-0.466
OG99,-0.71
OG990,-4.41
OG991,-0.39299999999999996
OG992,-1.094
OG993,-0.654
OG994,-0.332
OG995,0.695
OG996,-1.317
OG997,-0.13
OG998,0.139
OG999,-0.966
