Id,log2FoldChange.minusSTvsAll
OG6134,-1.889
OG6135,0.494
OG6136,-1.083
OG6137,0.511
OG6138,-1.43
OG6139,0.494
OG614,-0.359
OG6140,-0.386
OG6141,
OG6142,
OG6143,
OG6144,-0.46799999999999997
OG6145,-0.46799999999999997
OG6146,-1.43
OG6147,-1.43
OG6148,
OG6149,
OG615,0.442
OG6150,-1.43
OG6151,1.236
OG6152,
OG6153,
OG6154,
OG6155,-0.45399999999999996
OG6156,
OG6157,-0.19899999999999998
OG6158,-0.691
OG6159,-1.571
OG616,0.36200000000000004
OG6160,
OG6161,
OG6162,0.0
OG6163,0.52
OG6164,-0.419
OG6165,0.494
OG6166,-1.119
OG6167,0.494
OG6168,0.494
OG6169,0.0
OG617,0.009000000000000001
OG6170,
OG6171,
OG6172,-1.43
OG6173,
OG6174,
OG6175,
OG6176,
OG6177,
OG6178,0.0
OG6179,1.23
OG618,0.402
OG6180,
OG6181,0.0
OG6182,0.0
OG6183,
OG6184,0.494
OG6185,
OG6186,
OG6187,
OG6188,
OG6189,
OG619,-0.41600000000000004
OG6190,
OG6191,
OG6192,
OG6193,
OG6194,2.484
OG6195,
OG6196,0.11800000000000001
OG6197,
OG6198,0.447
OG6199,-0.46799999999999997
OG62,0.586
OG620,0.504
OG6200,
OG6201,
OG6202,-0.5770000000000001
OG6203,
OG6204,-0.46799999999999997
OG6205,0.0
OG6206,
OG6207,
OG6208,0.504
OG6209,0.494
OG621,0.779
OG6210,
OG6211,
OG6212,0.499
OG6213,
OG6214,-1.43
OG6215,-2.0269999999999997
OG6216,-3.071
OG6217,-1.151
OG6218,0.218
OG6219,0.282
OG622,-0.184
OG6220,-0.514
OG6221,-0.6890000000000001
OG6222,-0.062
OG6223,-0.605
OG6224,-0.773
OG6225,-2.2119999999999997
OG6226,-1.4080000000000001
OG6227,-2.8680000000000003
OG6228,-1.196
OG6229,-3.35
OG623,-0.13699999999999998
OG6230,0.0
OG6231,0.0
OG6232,-0.321
OG6233,-0.561
OG6234,-0.664
OG6235,-0.379
OG6236,-0.37
OG6237,0.149
OG6238,-2.8339999999999996
OG6239,-1.4809999999999999
OG624,-0.228
OG6240,-0.4
OG6241,-0.105
OG6242,-1.6880000000000002
OG6243,-3.285
OG6244,
OG6245,0.0
OG6246,-1.058
OG6247,-1.43
OG6248,0.499
OG6249,-1.127
OG625,-0.387
OG6250,-0.355
OG6251,-3.5589999999999997
OG6252,-2.32
OG6253,-1.355
OG6254,-2.773
OG6255,-0.8540000000000001
OG6256,-1.9669999999999999
OG6257,-1.554
OG6258,-2.201
OG6259,0.0
OG626,-0.04
OG6260,-0.638
OG6261,-0.41
OG6262,-0.6609999999999999
OG6263,-1.5430000000000001
OG6264,-1.2
OG6265,-2.349
OG6266,-0.8270000000000001
OG6267,-3.3369999999999997
OG6268,0.0
OG6269,0.34700000000000003
OG627,-0.11
OG6270,-3.318
OG6271,-1.085
OG6272,-1.34
OG6273,-0.763
OG6274,-1.954
OG6275,
OG6276,-1.795
OG6277,-1.2690000000000001
OG6278,-1.89
OG6279,-3.388
OG628,0.451
OG6280,-3.5239999999999996
OG6281,-2.387
OG6282,0.494
OG6283,-1.43
OG6284,-1.3559999999999999
OG6285,-2.295
OG6286,0.21600000000000003
OG6287,-2.8360000000000003
OG6288,0.0
OG6289,-0.732
OG629,0.129
OG6290,-4.0889999999999995
OG6291,-4.694
OG6292,-1.115
OG6293,-0.778
OG6294,-0.701
OG6295,-0.8809999999999999
OG6296,-0.848
OG6297,-0.82
OG6298,-0.8190000000000001
OG6299,-1.9769999999999999
OG63,0.0
OG630,0.2
OG6300,-0.146
OG6301,-0.483
OG6302,0.201
OG6303,-0.318
OG6304,-0.191
OG6305,-1.492
OG6306,-1.329
OG6307,0.439
OG6308,-1.588
OG6309,-1.6769999999999998
OG631,-0.032
OG6310,-0.905
OG6311,-0.8690000000000001
OG6312,-0.91
OG6313,-1.43
OG6314,0.0
OG6315,-0.82
OG6316,-0.9440000000000001
OG6317,-0.537
OG6318,-0.015
OG6319,-0.8590000000000001
OG632,-0.182
OG6320,-4.481
OG6321,-0.037000000000000005
OG6322,-0.9309999999999999
OG6323,-0.526
OG6324,-0.495
OG6325,0.015
OG6326,-0.239
OG6327,-0.392
OG6328,-1.11
OG6329,0.091
OG633,0.271
OG6330,-1.327
OG6331,-0.018000000000000002
OG6332,-0.624
OG6333,-1.43
OG6334,-2.4730000000000003
OG6335,-2.029
OG6336,-2.0269999999999997
OG6337,-1.015
OG6338,0.10400000000000001
OG6339,-0.774
OG634,0.591
OG6340,-1.76
OG6341,-0.7659999999999999
OG6342,-0.536
OG6343,-0.46799999999999997
OG6344,-2.4090000000000003
OG6345,-2.864
OG6346,-0.851
OG6347,-4.351
OG6348,
OG6349,
OG635,0.214
OG6350,
OG6351,
OG6352,
OG6353,
OG6354,
OG6355,
OG6356,
OG6357,
OG6358,-0.26
OG6359,-0.38299999999999995
OG636,0.502
OG6360,-0.29100000000000004
OG6361,-0.456
OG6362,0.064
OG6363,-0.532
OG6364,-0.41100000000000003
OG6365,-1.771
OG6366,-0.33399999999999996
OG6367,-0.5
OG6368,-1.7469999999999999
OG6369,-0.11699999999999999
OG637,0.39899999999999997
OG6370,-0.7090000000000001
OG6371,-0.698
OG6372,-0.24
OG6373,0.036000000000000004
OG6374,
OG6375,
OG6376,
OG6377,
OG6378,
OG6379,-1.166
OG638,0.455
OG6380,1.25
OG6381,
OG6382,
OG6383,
OG6384,
OG6385,
OG6386,
OG6387,
OG6388,
OG6389,
OG639,0.297
OG6390,
OG6391,
OG6392,
OG6393,
OG6394,
OG6395,
OG6396,
OG6397,
OG6398,
OG6399,0.0
OG64,-0.059000000000000004
OG640,-0.079
OG6400,-0.344
OG6401,
OG6402,
OG6403,
OG6404,0.43700000000000006
OG6405,
OG6406,
OG6407,
OG6408,-2.3409999999999997
OG6409,
OG641,-0.062
OG6410,
OG6411,
OG6412,
OG6413,-1.944
OG6414,-1.3969999999999998
OG6415,
OG6416,
OG6417,0.494
OG6418,
OG6419,
OG642,0.401
OG6420,-1.43
OG6421,0.494
OG6422,
OG6423,
OG6424,0.0
OG6425,1.0590000000000002
OG6426,
OG6427,
OG6428,
OG6429,0.0
OG643,-0.16699999999999998
OG6430,0.0
OG6431,0.494
OG6432,-1.013
OG6433,-0.951
OG6434,0.23399999999999999
OG6435,0.8909999999999999
OG6436,0.295
OG6437,0.09300000000000001
OG6438,
OG6439,
OG644,1.175
OG6440,-0.631
OG6441,-2.095
OG6442,0.494
OG6443,0.315
OG6444,
OG6445,-0.46799999999999997
OG6446,-0.669
OG6447,-0.9259999999999999
OG6448,-0.257
OG6449,-1.43
OG645,-0.016
OG6450,
OG6451,
OG6452,
OG6453,
OG6454,-1.776
OG6455,0.525
OG6456,0.121
OG6457,0.14800000000000002
OG6458,-0.265
OG6459,0.49700000000000005
OG646,0.659
OG6460,1.137
OG6461,0.32899999999999996
OG6462,0.122
OG6463,0.07
OG6464,1.002
OG6465,1.112
OG6466,-1.178
OG6467,0.364
OG6468,1.591
OG6469,
OG647,0.444
OG6470,0.0
OG6471,1.869
OG6472,0.136
OG6473,-1.105
OG6474,-1.3090000000000002
OG6475,-2.8510000000000004
OG6476,-1.43
OG6477,0.56
OG6478,-0.063
OG6479,0.294
OG648,0.145
OG6480,-0.6729999999999999
OG6481,-0.684
OG6482,0.54
OG6483,-0.35100000000000003
OG6484,-3.278
OG6485,0.09300000000000001
OG6486,0.045
OG6487,
OG6488,1.013
OG6489,0.804
OG649,-0.551
OG6490,0.42200000000000004
OG6491,0.321
OG6492,1.015
OG6493,0.316
OG6494,1.686
OG6495,-0.46799999999999997
OG6496,-3.35
OG6497,
OG6498,0.0
OG6499,-0.45299999999999996
OG65,0.0
OG650,1.382
OG6500,0.479
OG6501,-0.493
OG6502,-0.066
OG6503,-0.134
OG6504,-2.074
OG6505,0.42200000000000004
OG6506,-0.395
OG6507,0.512
OG6508,-0.97
OG6509,0.313
OG651,-0.06
OG6510,-0.083
OG6511,
OG6512,0.23
OG6513,2.32
OG6514,-0.213
OG6515,0.494
OG6516,-0.10400000000000001
OG6517,0.985
OG6518,0.20199999999999999
OG6519,0.311
OG652,0.65
OG6520,
OG6521,-1.43
OG6522,0.387
OG6523,-1.43
OG6524,0.046
OG6525,1.36
OG6526,0.62
OG6527,0.126
OG6528,0.574
OG6529,0.632
OG653,0.011000000000000001
OG6530,0.138
OG6531,-3.014
OG6532,0.68
OG6533,0.866
OG6534,0.373
OG6535,0.127
OG6536,0.132
OG6537,
OG6538,0.494
OG6539,1.2570000000000001
OG654,0.002
OG6540,
OG6541,
OG6542,0.0
OG6543,0.0
OG6544,-1.43
OG6545,-0.364
OG6546,-0.23399999999999999
OG6547,0.0
OG6548,0.0
OG6549,
OG655,0.06
OG6550,0.0
OG6551,0.484
OG6552,
OG6553,
OG6554,0.0
OG6555,-2.494
OG6556,
OG6557,
OG6558,0.0
OG6559,0.494
OG656,0.442
OG6560,-0.434
OG6561,0.494
OG6562,0.0
OG6563,-1.43
OG6564,-1.43
OG6565,
OG6566,
OG6567,-0.096
OG6568,
OG6569,
OG657,0.317
OG6570,-2.347
OG6571,-0.038
OG6572,0.47100000000000003
OG6573,0.494
OG6574,0.494
OG6575,
OG6576,
OG6577,-0.46799999999999997
OG6578,
OG6579,-1.526
OG658,0.013000000000000001
OG6580,
OG6581,
OG6582,
OG6583,
OG6584,
OG6585,-1.43
OG6586,
OG6587,
OG6588,
OG6589,
OG659,-0.132
OG6590,
OG6591,
OG6592,-1.43
OG6593,
OG6594,-0.506
OG6595,-2.83
OG6596,
OG6597,0.494
OG6598,
OG6599,0.0
OG66,-1.6580000000000001
OG660,0.146
OG6600,-1.276
OG6601,0.0
OG6602,-0.11199999999999999
OG6603,-1.43
OG6604,
OG6605,0.3
OG6606,
OG6607,
OG6608,1.546
OG6609,
OG661,0.052000000000000005
OG6610,
OG6611,
OG6612,
OG6613,
OG6614,-1.43
OG6615,
OG6616,
OG6617,-0.599
OG6618,
OG6619,0.494
OG662,0.043
OG6620,-1.43
OG6621,0.0
OG6622,0.0
OG6623,0.0
OG6624,-0.46799999999999997
OG6625,
OG6626,
OG6627,-3.4360000000000004
OG6628,-0.25
OG6629,-0.245
OG663,0.46399999999999997
OG6630,-0.574
OG6631,1.925
OG6632,-0.16699999999999998
OG6633,-0.845
OG6634,
OG6635,0.0
OG6636,1.861
OG6637,0.494
OG6638,-0.401
OG6639,
OG664,0.094
OG6640,
OG6641,
OG6642,
OG6643,
OG6644,
OG6645,
OG6646,
OG6647,
OG6648,
OG6649,
OG665,0.28
OG6650,
OG6651,
OG6652,
OG6653,
OG6654,
OG6655,
OG6656,
OG6657,
OG6658,
OG6659,
OG666,-1.8559999999999999
OG6660,
OG6661,
OG6662,
OG6663,
OG6664,
OG6665,
OG6666,
OG6667,
OG6668,
OG6669,
OG667,-0.055
OG6670,
OG6671,
OG6672,
OG6673,
OG6674,
OG6675,
OG6676,
OG6677,
OG6678,
OG6679,
OG668,-1.107
OG6680,
OG6681,
OG6682,
OG6683,
OG6684,
OG6685,
OG6686,
OG6687,
OG6688,
OG6689,
OG669,-0.243
OG6690,
OG6691,
OG6692,
OG6693,
OG6694,
OG6695,
OG6696,
OG6697,
OG6698,
OG6699,
OG67,-0.659
OG670,0.649
OG6700,
OG6701,
OG6702,
OG6703,
OG6704,
OG6705,
OG6706,
OG6707,
OG6708,
OG6709,
OG671,0.7809999999999999
OG6710,
OG6711,
OG6712,
OG6713,
OG6714,
OG6715,
OG6716,
OG6717,
OG6718,
OG6719,
OG672,-0.18899999999999997
OG6720,
OG6721,
OG6722,
OG6723,
OG6724,
OG6725,
OG6726,
OG6727,
OG6728,
OG6729,
OG673,-0.607
OG6730,
OG6731,
OG6732,
OG6733,
OG6734,
OG6735,
OG6736,
OG6737,
OG6738,
OG6739,
OG674,-0.8320000000000001
OG6740,
OG6741,
OG6742,
OG6743,
OG6744,
OG6745,
OG6746,
OG6747,
OG6748,
OG6749,
OG675,0.6859999999999999
OG6750,
OG6751,
OG6752,
OG6753,
OG6754,
OG6755,
OG6756,
OG6757,
OG6758,
OG6759,
OG676,0.157
OG6760,
OG6761,
OG6762,
OG6763,
OG6764,
OG6765,
OG6766,
OG6767,
OG6768,
OG6769,
OG677,0.23600000000000002
OG6770,
OG6771,
OG6772,
OG6773,
OG6774,
OG6775,
OG6776,-2.349
OG6777,
OG6778,
OG6779,0.494
OG678,0.47600000000000003
OG6780,0.19899999999999998
OG6781,-1.43
OG6782,0.0
OG6783,0.496
OG6784,1.311
OG6785,-0.46799999999999997
OG6786,-1.43
OG6787,-1.824
OG6788,-0.9590000000000001
OG6789,-0.46299999999999997
OG679,0.535
OG6790,0.0
OG6791,
OG6792,0.45399999999999996
OG6793,-0.657
OG6794,
OG6795,
OG6796,-0.201
OG6797,-0.546
OG6798,0.494
OG6799,0.22699999999999998
OG68,-2.158
OG680,-0.278
OG6800,
OG6801,0.0
OG6802,
OG6803,0.0
OG6804,0.0
OG6805,
OG6806,
OG6807,
OG6808,0.494
OG6809,
OG681,-0.21100000000000002
OG6810,
OG6811,
OG6812,-1.43
OG6813,
OG6814,
OG6815,
OG6816,-0.11599999999999999
OG6817,1.46
OG6818,-1.43
OG6819,0.509
OG682,0.302
OG6820,0.0
OG6821,-1.43
OG6822,2.678
OG6823,0.0
OG6824,1.8090000000000002
OG6825,0.494
OG6826,-1.43
OG6827,-0.636
OG6828,-1.43
OG6829,0.185
OG683,-0.20800000000000002
OG6830,3.052
OG6831,0.494
OG6832,0.0
OG6833,-2.479
OG6834,0.494
OG6835,0.836
OG6836,0.0
OG6837,-1.561
OG6838,0.0
OG6839,
OG684,0.096
OG6840,-0.46799999999999997
OG6841,0.494
OG6842,0.0
OG6843,-1.43
OG6844,0.0
OG6845,-1.722
OG6846,0.494
OG6847,
OG6848,0.349
OG6849,0.0
OG685,-0.114
OG6850,0.494
OG6851,
OG6852,
OG6853,
OG6854,-0.46799999999999997
OG6855,-0.46799999999999997
OG6856,1.77
OG6857,-1.014
OG6858,-0.501
OG6859,0.494
OG686,0.342
OG6860,0.508
OG6861,0.0
OG6862,0.0
OG6863,1.985
OG6864,-1.43
OG6865,0.494
OG6866,0.8809999999999999
OG6867,-2.234
OG6868,-0.677
OG6869,0.0
OG687,-0.003
OG6870,2.653
OG6871,-0.46
OG6872,0.0
OG6873,0.52
OG6874,-0.46799999999999997
OG6875,-1.893
OG6876,-0.465
OG6877,-0.46799999999999997
OG6878,
OG6879,2.46
OG688,-0.44299999999999995
OG6880,-0.598
OG6881,0.0
OG6882,
OG6883,
OG6884,
OG6885,
OG6886,
OG6887,
OG6888,
OG6889,
OG689,-0.47200000000000003
OG6890,0.494
OG6891,-1.2690000000000001
OG6892,
OG6893,0.19399999999999998
OG6894,3.678
OG6895,0.494
OG6896,
OG6897,0.494
OG6898,
OG6899,
OG69,-0.711
OG690,-0.743
OG6900,
OG6901,
OG6902,
OG6903,
OG6904,
OG6905,
OG6906,
OG6907,0.055999999999999994
OG6908,-0.951
OG6909,
OG691,-0.141
OG6910,
OG6911,
OG6912,
OG6913,0.0
OG6914,
OG6915,-1.8330000000000002
OG6916,-1.206
OG6917,
OG6918,
OG6919,
OG692,-0.16899999999999998
OG6920,
OG6921,
OG6922,
OG6923,
OG6924,-0.46799999999999997
OG6925,0.531
OG6926,0.374
OG6927,-1.242
OG6928,1.875
OG6929,-1.43
OG693,-0.085
OG6930,
OG6931,
OG6932,
OG6933,
OG6934,0.337
OG6935,-0.511
OG6936,-2.3169999999999997
OG6937,
OG6938,-1.285
OG6939,0.0
OG694,-0.122
OG6940,
OG6941,
OG6942,-0.46799999999999997
OG6943,0.313
OG6944,0.0
OG6945,
OG6946,-0.46799999999999997
OG6947,-2.114
OG6948,
OG6949,
OG695,-0.21600000000000003
OG6950,0.0
OG6951,
OG6952,0.0
OG6953,
OG6954,-0.922
OG6955,0.494
OG6956,0.494
OG6957,-2.34
OG6958,-1.43
OG6959,1.4680000000000002
OG696,-0.337
OG6960,
OG6961,0.0
OG6962,-1.43
OG6963,-1.308
OG6964,0.11900000000000001
OG6965,-1.43
OG6966,1.021
OG6967,0.0
OG697,-0.248
OG698,-0.358
OG699,-0.2
OG7,-0.5379999999999999
OG70,-0.193
OG700,0.023
OG701,-0.423
OG702,0.012
OG703,-0.062
OG704,-0.62
OG705,-0.863
OG706,-0.10099999999999999
OG707,0.10300000000000001
OG708,0.5329999999999999
OG709,-0.047
OG71,-0.171
OG710,-0.071
OG711,-0.12300000000000001
OG712,-0.2
OG713,-0.102
OG714,-0.47100000000000003
OG715,-0.5429999999999999
OG716,0.244
OG717,0.128
OG718,0.564
OG719,-0.316
OG72,0.494
OG720,0.069
OG721,-0.17
OG722,-0.322
OG723,0.113
OG724,-0.009000000000000001
OG725,-0.644
OG726,-0.168
OG727,-0.862
OG728,0.259
OG729,0.163
OG73,-0.7120000000000001
OG730,0.17300000000000001
OG731,0.002
OG732,-0.583
OG733,0.28300000000000003
OG734,-0.517
OG735,0.65
OG736,-0.08800000000000001
OG737,0.20800000000000002
OG738,0.054000000000000006
OG739,-0.09300000000000001
OG74,-0.731
OG740,0.139
OG741,0.015
OG742,-1.9769999999999999
OG743,0.6709999999999999
OG744,0.191
OG745,0.086
OG746,-0.17600000000000002
OG747,-0.204
OG748,-1.8319999999999999
OG749,-0.139
OG75,-0.778
OG750,0.326
OG751,-0.11199999999999999
OG752,-0.16399999999999998
OG753,-0.017
OG754,1.5530000000000002
OG755,0.221
OG756,-0.7509999999999999
OG757,0.444
OG758,-0.105
OG759,-0.6970000000000001
OG76,-2.46
OG760,-0.17600000000000002
OG761,0.401
OG762,0.132
OG763,0.128
OG764,0.231
OG765,0.198
OG766,-0.534
OG767,-0.006
OG768,-1.703
OG769,0.152
OG77,-0.085
OG770,0.26899999999999996
OG771,0.302
OG772,1.464
OG773,0.153
OG774,0.693
OG775,0.14800000000000002
OG776,-0.20600000000000002
OG777,-0.017
OG778,-0.303
OG779,-0.39
OG78,1.295
OG780,0.607
OG781,-3.549
OG782,0.78
OG783,-0.527
OG784,0.546
OG785,0.217
OG786,-0.292
OG787,-0.057999999999999996
OG788,0.43700000000000006
OG789,0.306
OG79,-0.593
OG790,-0.506
OG791,-0.58
OG792,0.331
OG793,-0.762
OG794,-0.728
OG795,-0.46799999999999997
OG796,-0.062
OG797,-0.249
OG798,-0.16399999999999998
OG799,-0.434
OG8,-0.552
OG80,0.267
OG800,0.031
OG801,0.205
OG802,-0.03
OG803,-1.189
OG804,0.12
OG805,-0.057
OG806,-0.45799999999999996
OG807,-0.026000000000000002
OG808,-0.22
OG809,-0.004
OG81,0.22899999999999998
OG810,-0.006
OG811,-1.053
OG812,0.7020000000000001
OG813,0.11900000000000001
OG814,0.732
OG815,-0.213
OG816,0.162
OG817,-0.425
OG818,-0.955
OG819,-0.16399999999999998
OG82,-0.888
OG820,0.36
OG821,-0.149
OG822,0.7709999999999999
OG823,0.524
OG824,-1.669
OG825,0.02
OG826,0.541
OG827,0.565
OG828,-0.228
OG829,-0.435
OG83,0.384
OG830,0.326
OG831,0.251
OG832,2.055
OG833,2.275
OG834,-0.345
OG835,0.174
OG836,0.532
OG837,0.33899999999999997
OG838,-0.18
OG839,2.739
OG84,0.20199999999999999
OG840,0.47200000000000003
OG841,-0.17600000000000002
OG842,0.371
OG843,0.581
OG844,-0.102
OG845,0.5770000000000001
OG846,0.743
OG847,0.348
OG848,-0.33299999999999996
OG849,
OG85,-0.8270000000000001
OG850,0.307
OG851,0.322
OG852,-0.23
OG853,
OG854,0.17600000000000002
OG855,-0.46799999999999997
OG856,0.725
OG857,0.309
OG858,0.511
OG859,0.038
OG86,-2.291
OG860,-0.11800000000000001
OG861,-0.88
OG862,-0.163
OG863,0.395
OG864,0.013000000000000001
OG865,-0.106
OG866,1.425
OG867,0.33
OG868,-0.588
OG869,-1.43
OG87,-0.9129999999999999
OG870,-0.469
OG871,-0.361
OG872,0.228
OG873,0.474
OG874,0.489
OG875,0.243
OG876,0.5820000000000001
OG877,-0.483
OG878,0.295
OG879,0.115
OG88,-0.396
OG880,-0.013000000000000001
OG881,0.265
OG882,-0.569
OG883,0.861
OG884,-0.12
OG885,-0.188
OG886,-0.395
OG887,-0.09
OG888,-0.157
OG889,-0.389
OG89,-2.242
OG890,0.301
OG891,-0.07400000000000001
OG892,-0.47700000000000004
OG893,0.261
OG894,-2.128
OG895,0.099
OG896,0.114
OG897,-0.7959999999999999
OG898,-0.163
OG899,0.086
OG9,-1.501
OG90,-0.5329999999999999
OG900,-0.536
OG901,-0.156
OG902,0.6970000000000001
OG903,0.092
OG904,-1.43
OG905,-0.159
OG906,0.8320000000000001
OG907,-0.099
OG908,-0.17300000000000001
OG909,-0.743
OG91,-1.435
OG910,0.071
OG911,0.907
OG912,0.10800000000000001
OG913,-1.385
OG914,-0.49200000000000005
OG915,-0.326
OG916,0.054000000000000006
OG917,-0.446
OG918,1.287
OG919,-0.02
OG92,-0.752
OG920,0.428
OG921,-0.716
OG922,0.23199999999999998
OG923,-0.449
OG924,-0.708
OG925,-0.565
OG926,0.311
OG927,-0.19699999999999998
OG928,-0.207
OG929,-0.284
OG93,0.091
OG930,0.376
OG931,-0.261
OG932,0.774
OG933,-0.877
OG934,-0.066
OG935,0.782
OG936,-0.726
OG937,-2.049
OG938,-0.36
OG939,-0.185
OG94,-0.003
OG940,0.0
OG941,-1.43
OG942,-0.124
OG943,-0.35700000000000004
OG944,1.228
OG945,0.19
OG946,-0.7829999999999999
OG947,0.046
OG948,0.5670000000000001
OG949,0.113
OG95,-1.3159999999999998
OG950,-0.428
OG951,0.174
OG952,-1.204
OG953,1.686
OG954,-0.11699999999999999
OG955,0.28
OG956,0.022000000000000002
OG957,-0.171
OG958,-1.682
OG959,-0.315
OG96,0.012
OG960,0.7509999999999999
OG961,-1.34
OG962,-0.085
OG963,0.094
OG964,0.131
OG965,-0.193
OG966,0.175
OG967,1.411
OG968,0.6759999999999999
OG969,-0.287
OG97,-0.11699999999999999
OG970,0.309
OG971,0.051
OG972,-0.09699999999999999
OG973,-1.045
OG974,0.21600000000000003
OG975,-0.46799999999999997
OG976,0.494
OG977,0.35100000000000003
OG978,0.6579999999999999
OG979,
OG98,-0.33899999999999997
OG980,-0.562
OG981,0.7170000000000001
OG982,-0.927
OG983,1.3359999999999999
OG984,-0.784
OG985,1.7990000000000002
OG986,-0.585
OG987,-0.8440000000000001
OG988,-1.0190000000000001
OG989,0.087
OG99,0.22899999999999998
OG990,-1.879
OG991,-0.067
OG992,0.387
OG993,0.126
OG994,-0.11
OG995,-0.5429999999999999
OG996,-0.6759999999999999
OG997,-0.728
OG998,0.198
OG999,1.037
